100190,Port Blair,"",92.75,11.666667,193
100195,Kohima,"",94.110988,25.674673000000002,193
100196,Gangtok,"",88.612155,27.325739000000002,193
100199,Panaji,"",73.824541,15.498289000000002,193
100200,Saidpur,"",74.457093,34.318174,193
100201,Tezpur,"",92.8,26.633333,193
100202,Itanagar,"",93.692047,27.102349,193
100203,Daman,"",72.83236,20.414315,193
100204,Silvassa,"",72.996728,20.273854999999998,193
100205,Diu,"",70.987952,20.715115,193
100206,Dispur,"",91.800688,26.135638,193
100207,Kavaratti,"",72.616667,10.566667,193
100208,Calicut,"",75.780402,11.248016,193
100210,Jaipur,"",75.787872,26.913312,193
100211,Ghandinagar,"",72.68333299999999,23.216667,193
100212,Panchkula,"",76.853736,30.691512,193
100020,Ludhiana,"",75.853789,30.912042,193
100021,Agra,"",78.00394399999999,27.187934999999996,193
100025,Nasik,"",73.776887,19.999963,193
100027,Faridabad,"",77.313162,28.411236,193
100028,Varanasi,"",83.005811,25.31774,193
100029,Ghaziabad,"",77.439148,28.665353000000003,193
100030,Asansol,"",86.983333,23.683332999999998,193
100034,Rajkot,"",70.793217,22.291605999999998,193
100035,Dhanbad,"",86.44324399999999,23.801988,193
100038,Allahabad,"",81.84321700000001,25.444779999999998,193
100039,Srinagar,"",74.805553,34.085652,193
100040,Aurangabad,"",75.346739,19.880943,193
100042,Solapur,"",75.910437,17.671523,193
100045,Guwahati,"",91.76293199999999,26.176076000000002,193
100049,Tiruchchirappalli,"",78.696513,10.815499,193
100056,Jhansi,"",78.579943,25.458872,193
100058,Aligarh,"",78.07464,27.881453000000004,193
100061,Moradabad,"",78.776838,28.838931,193
100063,Kolhapur,"",74.231669,16.695632999999997,193
100064,Amravati,"",77.75152,20.933272,193
100065,Dehra Dun,"",78.033922,30.324427000000004,193
100066,Malegaon Camp,"",74.515415,20.569974,193
100068,Gopalpur,"",83.38064,26.735389,193
100070,Tiruppur,"",77.346402,11.104096,193
100072,Nanded,"",77.314971,19.160227,193
100074,Sangli,"",74.56919599999999,16.856776999999997,193
100075,Chanda,"",79.295229,19.950758,193
100078,Bikaner,"",73.314955,28.017622999999997,193
100079,Bhavnagar,"",72.152496,21.774455,193
100081,Bilaspur,"",82.15543100000001,22.080046,193
100083,Guntur,"",80.457293,16.299737,193
100088,Saharanpur,"",77.545221,29.967896000000003,193
100090,Bhatpara,"",88.401129,22.866431,193
100091,Dhulia,"",74.777373,20.901298999999998,193
100097,Sikar,"",75.138671,27.614778,193
100098,Tumkur,"",77.102203,13.341358,193
100101,Bhilwara,"",74.640812,25.347071,193
100102,Nizamabad,"",78.10008,18.673151,193
100105,Latur,"",76.584252,18.399487,193
100106,Rajapalaiyam,"",77.55612099999999,9.451111000000001,193
100107,Bhagalpur,"",86.97183199999999,25.244462,193
100111,Patiala,"",76.392199,30.336245,193
100114,Shahbazpur,"",79.879327,27.874115999999997,193
100117,Samlaipadar,"",83.990505,21.478072,193
100118,Ratlam,"",75.040315,23.330331,193
100119,Firozabad,"",78.397808,27.150917,193
100120,Rajahmundry,"",81.777839,17.005171,193
100121,Barddhaman,"",87.85690600000001,23.255716,193
100122,Bidar,"",77.530105,17.913308999999998,193
100123,Bamanpuri,"",79.040305,28.804495000000003,193
100124,Kakinada,"",82.238086,16.960361,193
100125,Panipat,"",76.968246,29.387471,193
100128,Karimnagar,"",79.13221999999999,18.436738000000002,193
100134,Bijapur,"",75.718988,16.827714999999998,193
100137,Raichur,"",77.35566999999999,16.205459,193
100138,Pathankot,"",75.652865,32.274842,193
100139,Chirala,"",80.352187,15.823849,193
100140,Sonipat,"",77.019375,28.994778000000004,193
100141,Mirzapur,"",82.565335,25.144902,193
100142,Hapur,"",77.780681,28.729845,193
100146,Karnal,"",76.984483,29.691971000000002,193
100147,Nagercoil,"",77.43437,8.177313,193
100148,Thanjavur,"",79.139093,10.785233,193
100149,Pali,"",73.320611,25.775125,193
100157,Proddatur,"",78.548129,14.7502,193
100159,Khanapur,"",76.11737600000001,21.273716,193
100160,Machilipatnam,"",81.13888,16.187466,193
100161,Bhiwani,"",76.13968,28.793044000000002,193
100162,Nandyal,"",78.48360500000001,15.477994,193
100163,Bhusaval,"",75.78505799999999,21.043649,193
100172,Baramula,"",74.342853,34.209004,193
100175,Saidapur,"",80.75089,27.598784000000002,193
100176,Navsari,"",72.916667,20.85,193
100179,Haripur,"",75.986418,31.463217999999998,193
100180,Krishnapuram,"",79.71946899999999,12.869617,193
100181,Fyzabad,"",82.150182,26.775485999999997,193
100183,Ambala,"",76.79781899999999,30.360993,193
100185,Kolar,"",78.129989,13.137679,193
100187,Tiruvannamalai,"",79.07295400000001,12.230203999999999,193
100188,Piibhit,"",79.804362,28.631245,193
100191,Alipur Duar,"",89.522855,26.4835,193
100192,Hatisa,"",78.01384300000001,27.592698,193
100193,Valparai,"",76.955299,10.325163,193
100194,Aurangabad,"",84.374202,24.752036999999998,193
100197,Karur,"",78.076753,10.960277,193
100198,Jorhat,"",94.203055,26.757509000000002,193
100209,Kagaznagar,"",79.46605100000001,19.331589,193
